hour,7,1
hour,8,1
hour,19,1
hour,37,1
hour,38,1
hour,39,1
hour,42,1
hour,43,1
hour,46,1
use,6,1
use,45,1
use,49,1
suddenly,14,1
suddenly,26,1
suddenly,31,1
suddenly,36,1
suddenly,42,1
sent,6,1
sent,16,1
sent,17,1
sent,23,1
sent,26,1
sent,27,1
sent,45,1
case,6,1
case,26,1
case,38,1
ground,6,1
ground,26,1
ground,29,1
ground,32,1
ground,38,1
known,12,1
known,26,1
known,36,1
known,42,1
known,49,1
son,14,1
son,17,1
son,26,1
son,29,1
son,36,1
evening,8,1
evening,19,1
evening,21,1
evening,24,1
evening,26,1
evening,37,1
evening,39,1
that's,12,1
that's,19,1
that's,25,1
that's,27,1
that's,31,1
that's,41,1
that's,45,1
that's,46,1
whether,11,1
whether,12,1
whether,22,1
whether,38,1
whether,45,1
within,7,1
within,11,1
within,12,1
within,27,1
within,38,1
times,1,1
times,6,1
times,16,1
times,18,1
times,26,1
times,29,1
friends,8,1
friends,12,1
friends,24,1
friends,26,1
friends,31,1
friends,37,1
hard,6,1
hard,7,1
hard,11,1
hard,16,1
hard,42,1
hard,48,1
returned,8,1
returned,17,1
returned,26,1
returned,42,1
returned,45,1
state,6,1
state,15,1
state,23,1
state,32,1
state,34,1
state,38,1
state,39,1
state,40,1
held,16,1
held,18,1
held,22,1
held,25,1
held,38,1
held,45,1
bed,6,1
bed,7,1
bed,14,1
bed,17,1
bed,18,1
bed,21,1
bed,25,1
bed,26,1
bed,42,1
bed,47,1
says,4,1
says,6,1
says,9,1
says,12,1
says,20,1
says,24,1
says,26,1
says,31,1
says,34,1
says,45,1
says,49,1
reason,9,1
reason,22,1
reason,38,1
reason,41,1
reason,42,1
care,23,1
care,26,1
general,6,1
general,15,1
general,24,1
general,26,1
general,38,1
general,41,1
general,45,1
during,4,1
during,11,1
during,12,1
during,15,1
during,25,1
during,26,1
during,37,1
during,44,1
during,46,1
during,48,1
point,3,1
point,19,1
point,22,1
point,38,1
point,40,1
point,44,1
beautiful,7,1
beautiful,12,1
beautiful,14,1
beautiful,18,1
beautiful,21,1
beautiful,34,1
beautiful,35,1
beautiful,42,1
beautiful,49,1
either,11,1
either,38,1
either,44,1
either,45,1
lost,14,1
lost,36,1
lost,41,1
means,9,1
means,11,1
means,30,1
means,42,1
means,45,1
women,2,1
women,15,1
women,18,1
women,23,1
women,26,1
women,34,1
women,38,1
women,42,1
kept,3,1
kept,12,1
kept,25,1
kept,31,1
prince,1,1
prince,8,1
prince,14,1
prince,17,1
prince,21,1
prince,22,1
prince,23,1
prince,26,1
prince,27,1
prince,36,1
prince,45,1
red,10,1
red,16,1
red,21,1
red,30,1
red,49,1
six,7,1
six,13,1
six,16,1
six,17,1
six,19,1
six,26,1
six,38,1
dark,10,1
dark,13,1
dark,26,1
dark,35,1
dark,38,1
dark,42,1
master,6,1
master,8,1
master,12,1
master,26,1
master,46,1
land,1,1
land,5,1
land,26,1
land,27,1
land,29,1
land,39,1
land,43,1
land,45,1
can't,7,1
can't,12,1
can't,15,1
can't,16,1
can't,19,1
can't,22,1
can't,25,1
can't,26,1
can't,31,1
can't,37,1
can't,41,1
can't,42,1
can't,46,1
can't,49,1
table,1,1
table,17,1
table,19,1
table,23,1
table,25,1
table,26,1
table,33,1
table,35,1
table,38,1
table,39,1
table,42,1
table,43,1
became,6,1
became,7,1
became,8,1
became,15,1
became,18,1
became,26,1
became,28,1
became,30,1
became,37,1
mean,6,1
mean,12,1
mean,22,1
mean,26,1
mean,42,1
mean,49,1
making,2,1
making,24,1
second,17,1
second,26,1
second,45,1
earth,6,1
earth,7,1
earth,29,1
earth,38,1
read,4,1
read,6,1
read,26,1
read,28,1
read,34,1
read,38,1
read,45,1
towards,18,1
towards,24,1
towards,26,1
towards,28,1
towards,31,1
towards,39,1
towards,42,1
towards,47,1
o,9,1
o,13,1
o,15,1
o,16,1
o,20,1
o,24,1
o,26,1
o,29,1
o,34,1
o,36,1
o,38,1
o,39,1
o,49,1
manner,6,1
manner,18,1
manner,23,1
ask,8,1
ask,19,1
ask,22,1
ask,26,1
ask,35,1
ask,42,1
ask,45,1
captain,17,1
captain,21,1
captain,23,1
captain,24,1
captain,25,1
captain,26,1
captain,29,1
captain,31,1
captain,34,1
captain,35,1
captain,41,1
captain,43,1
captain,45,1
captain,48,1
short,11,1
short,16,1
short,26,1
short,46,1
sometimes,0,1
sometimes,32,1
sometimes,44,1
feel,6,1
feel,8,1
feel,22,1
feel,34,1
feel,42,1
feel,44,1
call,24,1
call,26,1
call,42,1
call,49,1
ready,8,1
ready,16,1
ready,17,1
city,2,1
city,6,1
city,15,1
city,19,1
city,23,1
city,26,1
city,29,1
city,31,1
city,38,1
question,6,1
question,19,1
question,22,1
question,26,1
question,38,1
question,42,1
question,45,1
question,48,1
horse,5,1
horse,6,1
horse,8,1
horse,12,1
horse,16,1
horse,17,1
horse,20,1
horse,26,1
horse,28,1
horse,45,1
live,12,1
live,26,1
live,27,1
live,39,1
live,42,1
live,45,1
close,24,1
close,25,1
close,35,1
close,38,1
didn't,12,1
didn't,15,1
didn't,22,1
didn't,26,1
didn't,42,1
didn't,49,1
sight,1,1
sight,8,1
sight,12,1
sight,36,1
sight,42,1
else,9,1
else,12,1
else,13,1
else,20,1
else,22,1
else,38,1
else,45,1
else,49,1
family,12,1
family,14,1
family,26,1
family,37,1
answer,6,1
answer,8,1
answer,22,1
answer,35,1
answer,42,1
answer,45,1
arms,7,1
arms,16,1
arms,19,1
arms,23,1
arms,25,1
arms,36,1
arms,42,1
arms,49,1
ten,7,1
ten,16,1
ten,19,1
ten,26,1
ten,38,1
ten,46,1
become,8,1
become,11,1
become,26,1
become,34,1
become,38,1
become,42,1
letter,3,1
letter,6,1
letter,15,1
letter,16,1
letter,19,1
letter,21,1
letter,24,1
letter,26,1
letter,27,1
letter,28,1
letter,34,1
letter,37,1
letter,43,1
business,6,1
business,8,1
business,12,1
business,19,1
business,26,1
business,27,1
fear,11,1
fear,38,1
fear,42,1
turn,5,1
turn,10,1
turn,26,1
turn,38,1
person,4,1
person,12,1
person,21,1
person,34,1
person,37,1
person,38,1
possible,3,1
possible,11,1
possible,12,1
possible,42,1
several,0,1
several,1,1
several,5,1
several,6,1
several,11,1
several,38,1
several,46,1
soul,5,1
soul,6,1
soul,9,1
soul,12,1
soul,34,1
soul,36,1
soul,38,1
soul,42,1
rose,26,1
rose,29,1
rose,38,1
rose,45,1
brother,17,1
brother,26,1
brother,36,1
brother,42,1
big,0,1
big,3,1
big,16,1
big,25,1
big,35,1
big,49,1
idea,6,1
idea,9,1
idea,19,1
idea,42,1
able,7,1
able,8,1
able,11,1
able,12,1
able,26,1
able,38,1
able,49,1
sun,1,1
sun,7,1
sun,9,1
sun,21,1
sun,24,1
sun,29,1
sun,37,1
sun,38,1
sun,39,1
sun,42,1
sun,47,1
sort,6,1
sort,24,1
sort,42,1
across,3,1
across,4,1
across,24,1
across,25,1
across,32,1
across,42,1
across,44,1
across,45,1
across,47,1
story,0,1
story,6,1
story,14,1
story,26,1
story,34,1
story,42,1
story,47,1
story,48,1
strange,12,1
strange,16,1
strange,23,1
strange,24,1
strange,35,1
strange,42,1
strange,49,1
town,0,1
town,12,1
town,15,1
town,19,1
town,26,1
year,1,1
year,12,1
year,14,1
year,15,1
year,16,1
year,19,1
year,26,1
year,31,1
year,48,1
strong,9,1
strong,13,1
strong,14,1
strong,18,1
strong,19,1
strong,22,1
strong,25,1
strong,42,1
ran,0,1
ran,6,1
ran,14,1
ran,16,1
ran,26,1
ran,27,1
ran,32,1
ran,42,1
ran,45,1
window,7,1
window,19,1
window,21,1
window,25,1
window,41,1
window,42,1
window,45,1
window,47,1
understand,6,1
understand,12,1
understand,22,1
understand,26,1
understand,42,1
thy,3,1
thy,5,1
thy,7,1
thy,11,1
thy,14,1
thy,15,1
thy,17,1
thy,25,1
thy,29,1
thy,36,1
thy,38,1
thy,39,1
thy,46,1
fine,7,1
fine,12,1
fine,18,1
fine,26,1
fine,35,1
fine,37,1
fine,49,1
truth,6,1
truth,17,1
truth,21,1
truth,22,1
truth,38,1
truth,42,1
truth,47,1
longer,11,1
longer,24,1
longer,25,1
longer,42,1
longer,45,1
form,6,1
form,13,1
form,34,1
form,35,1
form,42,1
form,44,1
form,45,1
followed,8,1
followed,26,1
followed,42,1
followed,45,1
